RPS6KA1	RPS6K	member>
FOXO3	FOXO	member>
FOXO1	FOXO	member>
FOXO6	FOXO	member>
FOXO4	FOXO	member>
SMURF2	SMURF	member>
SMURF1	SMURF	member>
NOTCH3	NOTCH	member>
NOTCH4	NOTCH	member>
NOTCH1	NOTCH	member>
NOTCH2	NOTCH	member>
PIM1	PIM	member>
PIM2	PIM	member>
EGFR	ErbB receptor family	member>
ERBB2	ErbB receptor family	member>
ERBB3	ErbB receptor family	member>
ERBB4	ErbB receptor family	member>
TP53	NOXA1	-t>
g-secretase	NOTCH1	-a>
FGFR2	MAP2K1	-a>
DDB2	E2F1	-a>
AKT1	TSC1/TSC2	-a|
CSNK2A1	HMOX2	-a>
CSNK2A1	HOXB7	-a|
CSNK2A1	SRF	-a>
ULK1/Atg13/Fip200	mTORC1	-a|
SHC1	INPP5D	-a>
IL2RG	JAK3	-a>
IL7R	JAK1	-a>
DVL3	PIP5K1A	-a>
BMP7	MAPK14	-a>
AURKB	TP53	-a|
MAPK3	GAB1	-a>
FOXO1	PPARG	-t|
ACVR1	AMOT/MPP5/INADL/LIN7C	-a>
SHC1	GRB2	-a>
RBPJ/NOTCH	MYOD1	-t|
CSNK2A1	HSPH1	-a|
AKT1	CDKN1B	-t|
AKT1	CDKN1B	-a|
CSNK2A1	NKX2-5	-a>
BMPR2	BMPR1A	-a>
PIPP	LRP6	-a>
CSNK2A1	SP1	-a|
DLX5	MSX2	-a|
WNT3A	LRP6	-a>
PTPN1	SRC	-a>
PHLPP1	RPS6KB1	-a|
calcium ion	CALM1	-a>
PHLPP1	STK4	-a>
PDPK1	SGK3	-a>
PDPK1	SGK1	-a>
PDPK1	SGK2	-a>
PRKACA	GNA13	-a|
JAK2	PTPN11	-a>
TGFB1	RUNX2	-t|
PIM1	BAD	-a|
NME1	KSR1	-a|
PDGFRB	PTPN11	-a>
PIP5K1A	LRP6	-a>
CSNK1E	APC	-a>
PAK1	RAF1	-a>
PRKACA	STK11	-a>
PRKACA	PPP1R8	-a|
CTNNB1	CCND1	-t>
PRKACA	BAD	-a|
CDK2	ID2	-a|
MAPK3	STAT3	-a>
MARK3	CDC25C	-a|
CDK5	CAMKK2	-a|
MAPK1	STAT5A	-a>
PTPN6	LCK	-a|
JNK	BCL2L1	-a|
FNTA	KRAS	-a>
ITCH	GLI1	-a|
MAPK11	SMAD2	-a|
14-3-3	GRB10	-a>
CDK1	PML	-a|
MRE11	ATM	-a>
CSNK1D	YAP1	-a|
MAPK8	APP	-a>
PTPN12	PTK2B	-a|
MAP3K1	FADD	-a|
MAPK14	FOXO3	-a>
NBN	ATM	-a>
GNB3	PIK3CA	-a>
PPP1R15A	PPP1CC	-a>
inositol 1,4,5-trisphosphate	calcium ion	-a>
MAPK1	RPS6KA5	-a>
MAPK3	RPS6KA5	-a>
WNT2	LRP5	-a>
IFNG	IFNGR1	-a>
WNT16	LRP6	-a>
MAML1	CDK8	-a>
MAPK14	DDIT3	-a>
WNT2	LRP6	-a>
WNT2B	LRP5	-a>
LYN	CD19	-a>
WNT3	FZD3	-a>
MAPK8IP1	NOTCH1	-a|
MAPK14	CDX2	-a>
MAPK14	KHSRP	-a|
MAPK14	NCOA3	-a>
CDK5	TP53	-a>
PRKCH	GSK3A	-a|
WNT9B	FZD3	-a>
WNT9B	LRP5	-a>
WWTR1	TEAD1	-a>
TRAF2	BIRC3	-a>
PTK7	CTNNB1	-a|
PRKCA	CBL	-a|
FOXO3	MYOD1	-t>
PAX3	MYOD1	-t>
PRKDC	SRF	-a>
SRC	TGFBR2	-a>
YAP1	DVL1	-a|
PRKAA1	CTBP1	-a|
MAPK1	FGFR1	-a|
WNT10B	FZD5	-a>
CDK3	JUN	-a>
CDC25A	MAPK3	-a|
CHUK	TSC2	-a|
SPAG9	MAPK11	-a>
CDK1	TP53	-a>
PLK1	TP73	-a|
AKT2	STK4	-a|
MAPK13	TP53	-a>
PPP2CA	STK4	-a|
PPP2CA	STK3	-a|
PRKCA	DDX5	-a|
MAPK8	IRF3	-a>
CDH2	CDON	-a>
PRKCD	FLI1	-a|
LCK	FOXP3	-a|
AURKA	PIN1	-a|
RPS6KA1	CDC25A	-a|
CSNK2A1	PIAS1	-a>
PTPN11	MAP3K5	-a>
CSNK1A1L	LRP6	-a>
PRKDC	USF1	-a>
CTNNB1	CEBPA	-a|
MAML1	EP300	-a>
CTNNB1	PPARG	-a|
FZD2	PPARG	-a|
TTK	TP53	-a>
CHUK	FOXA2	-a|
CDK5	TLN1	-a>
ABL1	RACK1	-a>
JAG2	NOTCH2	-a>
PIM2	BAD	-a|
GSK3A	CAMKK2	-a|
INS	CEBPB	-a>
NEK2	NEK11	-a>
CHEK2	TP53	-a>
CHEK2	RB1	-a>
CSNK2A1	NR1H3	-a|
AKT1	CDKN1A	-a|
SRC	NFKBIA	-a>
PLK1	DVL2	-a>
PTPN7	MAPK1	-a|
PPP2CA	FOXO3	-a>
GSK3B	SNAI1	-a|
AKT	CDKN1A	-a|
PRKCG	HSP90AA1	-a|
PPP1CA	MAPK3	-a|
PLK1	TP53	-a|
IFNG	MYOD1	-a|
PRKCB	GSK3A	-a|
ARAF	MEK1/2	-a>
RPA2	NBN	-a>
MAPK3	DUSP6	-a|
WNT5B	PPARG	-a>
FOXL2	SIRT1	-t>
DVL2	PARD6A	-a>
EPHA2	SHC1	-a>
PRKAA2	ULK1	-a>
CDC25C	CDK1	-a>
TEAD1	CCND1	-t>
CTNNB1	FOXA2	-t>
EGFR	SOX2	-t>
ERK1/2	MITF	-a|
PRKACA	MC4R	-a>
NCOR2	SPEN	-a>
BMP7	DLK1	-t|
NR3C1	NR4A1	-t|
CDKN2A	CDK4	-a|
CDK2	RBL2	-a|
CD40	TRAF3	-a>
AKT	PEA15	-a>
CDK2	SKP2	-a>
AKT	RAF1	-a|
AKT	TBX3	-a>
CDK1	CSNK2A1	-a>
CSNK2A1	CTNNA1	-a|
PRKCA	PLD1	-a>
AKT	STK3	-a|
AKT	TSC2	-a|
MAPK1	CSNK2A1	-a>
CSNK2A1	LEF1	-a>
NCSTN	APH1A	-a>
CDC7	MCM2	-a>
MTOR	STAT3	-a>
CAMK2G	ATF1	-a>
RARG	THRA	-a>
THRA	RARA	-a>
DDX5	TP53	-a>
ABL1	CASP9	-a>
ETV2	FLI1	-t>
SRC	RAC1	-a>
MAML1	CCNT1	-a>
SRC	CTNND1	-a>
PLK1	MDM2	-a>
SRC	GRIN2A	-a>
SRC	PTK2	-a>
FYN	GRIN2A	-a>
KLF4	STAT6	-a>
MAPK14	JUNB	-t>
MAPK14	JUNB	-a>
MAPK12	JUNB	-t>
PPARG	JUN	-a>
SMO	TIAM1	-a>
CBL	LRIG1	-a|
CAMK2G	EGFR	-a|
SIAH1	NOTCH1	-a>
NR0B2	NR5A2	-a|
RUNX2	SPP1	-t>
RUNX2	TNFSF11	-t>
RBPJ	CDKN1A	-t>
NTRK1	ABL1	-a>
SRC	NOXA1	-a>
PIM1	RELA	-a>
WNT3A	FZD2	-a>
CDK8	HES1	-t>
NR2F2	NR3C1	-t>
NR3C1	NR2F2	-t>
FGF2	MAPK1	-a>
FGF2	MAPK14	-a>
FGF2	MAPK3	-a>
FGF2	MAPK8	-a>
TP53	SIAH1	-t>
MAPK1	LRP6	-a>
CCNC	HES1	-t>
CCNT1	HES1	-t>
CDK9	HES1	-t>
IL17A	KLF2	-t>
CHEK1	E2F3	-a>
STK4	MOB1A	-a>
HOXA9	MSI2	-t>
CTNNB1	MYC	-t>
AGTR1	GNA13	-a>
CDK2	CDX2	-a|
PTPRF	AKT1	-a|
GRK2	SMO	-a>
FGF2	TGFB1	-t>
SRC	PDPK1	-a>
NRAS	ARAF	-a>
PPP2CA	MAPK15	-a|
CyclinB/CDK1	MEF2C	-a|
CDK1	CHEK1	-a>
MAP2K7	MAPK9	-a>
TP53	TNFRSF10B	-t>
FHIT	TP53	-a>
PRKDC	H2AFX	-a>
CSNK1D	HIF1A	-a|
MAPK3	TP53	-a>
CDK1	SIRT1	-a>
CDK1	BRCA1	-a>
IL1B	IL1R1	-a>
CREB1	BCL2L1	-t>
CDK2	NFYA	-a>
PTPN1	MAPK15	-a|
LRIG1	CBL	-a>
ATM	AKT	-a|
STAT6	SOCS1	-t>
E2F1	ATM	-t>
CREB1	PKM	-t>
WWTR1	RUNX2	-a>
DTX1	ERBB2	-t>
BMP2	SMAD5	-a>
CDC25A	CDK2	-a>
BMP2	SMAD9	-a>
CXCL1	GLI2	-t>
FGF2	FGFR3	-a>
F2R	GNAI1	-a>
ATR	PRKDC	-a>
MAP3K5	CDKN1A	-a>
CHUK	IKBKB	-a>
CHEK1	MDM4	-a|
PPP1CA	CASP9	-a>
PKM	STAT3	-a>
CXCL1	GLI3	-t>
FOXO1	CDKN2B	-t>
JAK1	STAT2	-a>
MAPK14	ZNHIT1	-a>
MAPK8	ITCH	-a>
BMP7	PRDM16	-t>
USF1	POMC	-t>
CHEK1	RB1	-a>
AKT	AR	-a|
PIAS1	PRDM1	-a>
CSK	FGR	-a|
CHEK2	KIT	-a>
PIAS1	RPA2	-a>
CDKN2A	CDK6	-a|
PRKAA1	SNAI1	-a>
AKT1	AR	-a|
CSNK2A1	SNAI1	-a>
ERK1/2	AR	-a|
MAPK3	PTPN7	-a>
CSNK2A1	MDC1	-a>
HABP4	MEF2C	-a|
CSNK1D	DVL2	-a>
ATM	TP63	-a|
PIM1	MAP3K5	-a|
MAPK8	SIRT1	-a>
KLF3	CEBPA	-t|
AURKA	AR	-a|
MAPK10	JUN	-a>
SOX9	CEBPB	-t|
CTNND1	VAV2	-a>
ESR1	NR0B2	-t|
LCK	CD28	-a>
CSNK1E	BID	-a>
GNB1	PLCG1	-a>
GNB2	PLCG1	-a>
IL10RA	JAK1	-a>
NR0B2	ESR2	-t|
GNG12	AKT2	-a>
GNG12	PIK3CA	-a>
GNB3	PLCG1	-a>
GNGT1	PLCG1	-a>
SMO	GNB3	-a>
SMO	GNG2	-a>
SMO	GNG3	-a>
KLF2	PPARG	-t|
ESR1	PGR	-t|
RARA	EGFR	-t|
TP53	BIRC5	-t|
TP53	BIRC5	-a|
PTGER2	EGFR	-a>
NR0B2	THRA	-t|
ADAM17	EGFR	-a>
MAPK8	STK4	-a>
PPP2CA	SMAD3	-a|
SMAD7	TAB2	-a>
SMAD7	TAB3	-a>
MAPKAPK2	PIAS1	-a>
PRKCE	STAT3	-a>
CSNK2A1	BID	-a>
EP300	FLI1	-a>
DAXX	MDM2	-a>
ATR	BRCA1	-a>
ITCH	NOTCH1	-a|
TAOK1	STK3	-a>
MAPK11	TP53	-a>
TAOK1	STK4	-a>
DLX5	MSX1	-a|
LRIG1	EGFR	-a|
CSNK2A1	CDH1	-a>
CSNK2A1	DDIT3	-a|
CSNK2A1	CTNNB1	-a>
CDK2	CEBPB	-a>
SMAD3	CDC25A	-t|
IFNG	IFNGR2/INFGR1	-a>
YAP1	SMAD1	-a>
EGFR	STAT5A	-a>
MYC	CDKN1A	-t|
GSK3B	CDKN1A	-a|
CCNE1	CDK2	-a>
GSK3B	BORA	-a>
RPS6KA3	EIF2AK2	-a>
BMX	PTK2	-a>
HDAC1	CEBPA	-t|
MAPK9	CTNNB1	-a>
NEK11	CDC25A	-a|
CDK1	NME1	-a>
MAPKAPK2	PLK1	-a>
RPS6KA1	CDC25B	-a>
CSNK2A1	HES6	-a>
CSNK2A1	HDAC2	-a>
CSNK2A1	HDAC3	-a>
SHH	MYOD1	-a>
LRRK2	DVL3	-a>
NF2	LATS1	-a>
NF2	LATS2	-a>
BAZ1B	H2AFX	-a>
NGF	NGFR	-a>
GLI3	MYCN	-t|
CHEK2	VHL	-a>
SDC4	DVL1	-a>
SDC4	DVL2	-a>
SDC4	DVL3	-a>
CSNK2A1	MEF2C	-a>
FHIT	BIRC5	-t|
AKT2	MAP3K5	-a|
SRC	IKBKB	-a>
HDAC3	E2F1	-a>
HDAC3	HDAC1	-a>
HDAC3	SMAD7	-a>
CDKN2AIP	MDM2	-t|
EGFR	EPS15	-a>
MAPK14	EPS15	-a>
CSNK2A1	PPP1R8	-a>
AURKB	YY1	-a>
CSNK2A1	PTEN	-a|
CSNK1D	MDM2	-a|
CSNK2A1	RELA	-a>
TP53	CDKN1A	-t>
PRKCZ	SP1	-a>
MYC	CDKN1B	-t|
TGFB1	CDKN1B	-a>
MYC	CDKN2A	-t|
MYC	CDKN2B	-t|
AKT	CDKN1B	-a|
SMAD3	CDKN2B	-t>
TGFB1	CDKN2B	-t>
KHSRP	DVL3	-a|
IL6ST	JAK1	-a>
CSNK2A1	VTN	-a>
MAP2K6	MAPK12	-a>
ATG13	ULK2	-a>
MDC1	NBN	-a>
MDM4	MDM2	-a>
LIF	LIFR	-a>
PPP2CA	MAPK1	-a|
JAK2	CSF2RA	-a>
LIFR	IL6ST	-a>
PRKACA	NOXA1	-a|
ABL1	ABL2	-a>
PDGFRA	CRK	-a>
PAK1	AURKA	-a>
ATM	HNF1A	-a>
MAPK14	GATA2	-a>
TAB1	JNK	-a>
YWHAB	SRPK2	-a|
TAB2	JNK	-a>
TAB2	p38	-a>
TAB3	JNK	-a>
TAB3	p38	-a>
PRKCG	ARHGEF7	-a>
MAP3K11	PIN1	-a>
AREG	ERBB2	-a>
GNA12	RHOA	-a>
TLR4	TICAM2	-a>
NFIL3	SOSTDC1	-t|
PRKAA1	RB1	-a|
PPP1CA	PFN1	-a>
EIF2AK2	NFKBIA	-a|
TBK1	IRF5	-a>
CSNK1E	DVL2	-a>
CTNND1	RAC1	-a>
BIRC3	CASP9	-a|
YAP1	TEAD1	-a>
ROCK1	PTEN	-a>
MAPK1	MAPKAPK2	-a>
TBK1	IKBKB	-a>
NLK	NOTCH1	-a|
ATM	MDC1	-a>
PPP2CB	MDM2	-a>
MAP2K1	PPARG	-a|
PTPRF	INSR	-a|
H2AFX	MDC1	-a>
APAF1	CASP9	-a>
SRPK2	CCND1	-t>
CDK4	SMAD3	-a|
CDK2	SMAD3	-a|
PRKAA2	TSC2	-a>
MAPK14	BAZ1B	-a>
RXRB	RARB	-t>
RXRB	RARB	-a>
CSNK2A1	JUN	-a|
PAK1	BAD	-a|
CHUK	CREBBP	-a>
TGFBR2	PARD6A	-a>
CDK1	RB1	-a|
WNT10B	FZD1	-a>
MAPK8IP3	MAP2K7	-a>
IL22RA1	STAT3	-a>
MAPK1	PTPN7	-a>
TYK2	STAT3	-a>
MAPK8IP3	MAP3K11	-a>
GSK3A	JUN	-a|
IL6	IL6R	-a>
CDK1	HMGA1	-a|
TGFB1	CDK2	-a|
PSEN1	CTNNB1	-a|
ABL1	EGFR	-a>
PRKACA	SUFU	-a>
PAK1	FLNA	-a>
NTRK2	SHC3	-a>
DUSP1	MAPK1	-a|
PRKCD	HMGA1	-a|
MAPK3	SOS1	-a|
BIK	BCL2L1	-a|
EGFR	CALM1	-a|
MAPK14	MAX	-a|
CDKN1A	CDK6	-a|
PRKCA	KIT	-a|
CYCS	APAF1	-a>
MTSS1	RAC1	-a>
CDKN1A	CDK3	-a|
CDKN1A	CDK4	-a|
CDC25A	RAF1	-a|
MAPK3	LIFR	-a|
MAPK1	LIFR	-a|
PELI3	JUN	-a>
CSNK2A1	MAX	-a|
ARFGAP1	LRRK2	-a>
CDK1	MAP2K1	-a|
DLK1	FN1	-a>
NFATC2	MYOG	-t>
CSNK2A1	FKBP4	-a|
RB1	ABL1	-a|
FADD	RIPK1	-a>
DAPK1	CAMKK2	-a|
STK11	PRKAA1	-a>
CDK1	PPP1CA	-a|
GNAT1	ADCY1	-a|
PPP2CA	CTNNB1	-a>
KHSRP	CDKN1A	-a|
CDK2	RBBP8	-a>
CDK5	PPP1CA	-a|
MUSK	WNT11	-a>
GSK3B	GLI2	-a|
TBX2	CDKN1A	-t|
TP53	BID	-t>
PTPN12	SHC1	-a|
AKT3	BMI1	-a>
AKT3	CASP9	-a|
FAS	FADD	-a>
NFKBIA	NFKB1	-a|
VEGFA	KDR	-a>
14-3-3	BAD	-a|
TP53	BCL2L1	-a|
CASP3	STK4	-a>
MAPK10	NFATC1	-a|
DUSP1	MAPK8	-a|
MAPK14	NFATC1	-a|
TRADD	FADD	-a>
MAPK3	NFATC1	-a|
JAK2	GTF2I	-a>
PTPN1	NFKBIA	-a|
PAX3	TBX2	-t>
FHIT	MDM2	-a|
TBX3	CDKN1A	-t|
INPPL1	PtsIns(3,4,5)P3	-a|
HDAC5	MEF2C	-a|
DAXX	FAS	-a|
RB1	TRIP11	-a|
ULK2	ATG13	-a>
TRADD	TRAF2	-a>
CDK2	RB1	-a|
ITK	CD28	-a>
MAPK1	SMAD1	-a|
PRMT5	HOXA9	-a>
AKT3	FOXO3	-a|
PTPN6	PTK2B	-a|
FZD8	LRP6	-a>
PRKCD	SRC	-a>
CyclinB/CDK1	NPM1	-a|
AKT2	HTRA2	-a|
TBK1	IRF3	-a>
IKBKE	IRF3	-a>
PTPN6	INSR	-a|
JAK1	IFNGR1	-a>
CDK2	NPM1	-a|
CDK1	NPM1	-a|
ATM	NBN	-a>
CyclinB/CDK1	NME1	-a>
PRKCA	ITGB4	-a|
CyclinD/CDK4	BRCA1	-a|
PTPN11	GAB2	-a|
ERK1/2	PPARG	-a>
PRKCA	SRF	-a|
CREBBP	IRF9	-a>
FGFR1	BCAR1	-a>
MAPK1	SMAD3	-a|
AKT2	KHSRP	-a|
CSNK2B	BID	-a>
CSNK2B	CTNNB1	-a>
CSNK1D	AXIN1	-a>
MAP2K4	MAPK8	-a>
PRKACA	SREBF1	-a|
CDKN1A	CDK2	-a|
PRKCZ	STK11	-a>
FZD1	CEBPA	-a|
SMURF2	BMPR1A	-a|
SMURF2	BMPR2	-a|
SMURF2	SMAD5	-a|
SRC	PPP2CA	-a|
DAPK1	MAPK1	-a|
SHH	CP	-a|
EGFR	JAK2	-a>
FGF2	RUNX2	-a>
EPHA3	CRK	-a>
EGFR	CRK	-a|
ATM	MRE11	-a>
CSNK2A1	PML	-a|
EGFR	ERBB2	-a>
PTPN12	INSR	-a|
STK11	SIK2	-a>
STK11	NUAK2	-a>
PRKCZ	BAX	-a|
CD40	TRAF2	-a>
CDK2	ID3	-a|
PRKDC	POU2F1	-a|
EGFR	PLD2	-a>
MAPK1	FOS	-a>
MAPK14	ADAM17	-a>
MAPK9	NFATC3	-a|
STK3	LATS1	-a>
IGF1R	PDPK1	-a>
MAPK8	LAT	-a|
MAPK3	LAT	-a|
FGFR2	GRB2	-a>
MAPKAPK5	TP53	-a>
MAPK8	STAT1	-a>
GPER1	GNAS	-a>
GPER1	GNB1	-a>
GPER1	GNG2	-a>
GNB1	GNG2	-a>
GNG2	GNB1	-a>
GNB1	SRC	-a>
GNG2	SRC	-a>
SRC	MMP3	-a>
MAPK1	POU5F1	-a|
PTPN11	IRS1	-a|
CDK9	TP53	-a>
PRKCD	MAPK8	-a>
PRKACA	GRK2	-a>
FOXA1	BCL2	-t|
PPARG	CTNNB1	-t|
BMI1	CDKN2A	-t|
DLL4	KDR	-t|
DLL1	NOTCH3	-a>
CSNK2A1	KLF1	-a>
STK11	MARK3	-a>
SRC	PTPN6	-a>
MAF	ETS1	-a|
SHH	GLI2	-a>
PTPN1	ABL1	-a|
MAPK9	BCL2L11	-a>
BRSK1	CDC25C	-a|
RPS6KA1	CREB1	-a>
FGFR3	STAT1	-a>
EP300	RELA	-a>
AKT2	TSC2	-a|
CSNK1E	CTNNB1	-a|
PP2Ca_R1A_Bd	RAF1	-a>
MAPK14	TAB1	-a|
LPAR1	GNA13	-a>
MAPK1	CASP9	-a|
SMO	GNAI2	-a>
SRC	TGFA	-a>
HES1	DTX1	-t|
STAT1	RELA	-a|
FGFR4	STAT3	-a>
TNF	TNFRSF1A	-a>
PPP3CA	FLNA	-a|
MAPK14	NR3C1	-a>
IER3	PPP2R5C	-a|
FZD1	PPARG	-a|
PRKCA	PLCB3	-a|
FGFR3	STAT3	-a>
TSC1/TSC2	RHEB	-a|
BAD	TP53	-a>
BCL2L11	BAX	-a>
CDK2	CDKN1A	-a|
CAMK2A	CREB1	-a|
MAPK1	MITF	-a|
STAT5A	PIM1	-t>
SMAD3	RUNX2	-a|
RHEB	MTOR	-a>
PTPN1	PDGFRB	-a|
MAPK13	CDC25B	-a|
CDK4	BRCA1	-a|
PIK3CA	BTK	-a>
BAX	BCL2	-a|
BAD	BCL2L1	-a|
MITF	BCL2	-t>
CREB1	MITF	-t>
PTPRA	LYN	-a|
PTPN6	STAT6	-a|
CSNK2A1	PTPRC	-a>
DUSP3	ERBB2	-a|
WWTR1	PAX3	-a>
IFNGR1	JAK2	-a>
PTPN6	LYN	-a|
FYN	ACP1	-a>
IFNGR1	JAK1	-a>
PRKAA1	TP53	-a>
JAK2	IFNGR1	-a>
JAK1	IFNGR2	-a>
PTPN11	PDGFRB	-a|
PRKD1	CTNNB1	-a>
FYN	CD79B	-a>
FYN	CD79A	-a>
ERK1/2	SMAD4	-a>
ERK1/2	SREBF1	-a>
ERK1/2	SOX9	-t>
JAK1	STAT1	-a>
FYN	CTNNB1	-a|
MEK1/2	MAPK3	-a>
MEK1/2	CEBPA	-t>
MEK1/2	ERK1/2	-a>
PTPN1	INSR	-a|
MEK1/2	GSK3B	-a>
ERK1/2	TSC2	-a|
MEK1/2	IRS1	-a|
FYN	PTPRF	-a>
PTPRA	FYN	-a>
CSNK2A1	HSP90AB1	-a|
SRC	RACK1	-a>
GNAS	PIK3R1	-a>
GSK3A	MCL1	-a|
GSK3B	CDH1	-a>
SRC	PRKCI	-a>
FZD2	CEBPA	-a|
GSK3B	MYOCD	-a|
PRKACA	PIN1	-a>
GSK3B	CEBPA	-a>
GSK3B	MCL1	-a|
PPM1A	PAK1	-a|
PPP2CB	PAK1	-a|
PDPK1	PRKCB	-a>
PPM1A	PIK3R1	-a>
GSK3B	NOTCH2	-a|
GSK3B	PPP1R2	-a>
GSK3B	NFKB1	-a>
IGF1R	CRK	-a|
CDK2	TP53	-a>
MAPK14	ESR1	-a>
IKBKB	IRS1	-a|
STK11	BRSK1	-a>
STK11	NUAK1	-a>
IKBKB	NCOA3	-a>
STK11	SIK1	-a>
INSR	CBL	-a>
PPP2CB	IKBKB	-a|
INSR	ADRB2	-a|
INSR	PTK2	-a>
INSR	GAB1	-a>
INSR	PIK3R1	-a>
SEMA3C	NRP2	-a>
IRAK4	IRAK1	-a>
PPP1CA	BRCA1	-a|
ITK	BMX	-a>
ITK	BTK	-a>
INSR	SHC1	-a>
JAK1	IRS1	-a>
JAK2	EGFR	-a>
JAK1	IL2RB	-a>
JAK1	IL10RA	-a>
JAK3	JAK1	-a>
KIT	STAT1	-a>
LCK	ACP1	-a>
LCK	DEF6	-a>
PPP2CA	AKT2	-a|
JAK2	RAF1	-a>
GLI3	PTCH1	-t>
ABL1	DDB2	-a|
TFAP4	SP1	-a>
CBLB	GRB2	-a>
BMPR2	ACVR1	-a>
SRC	EGFR	-a>
PRKCZ	GSK3B	-a|
ABL1	PDGFRB	-a|
BAX	CYCS	-a>
MAP2K3	MAPK14	-a>
AKT1	RAF1	-a|
PTPN1	IGF1R	-a|
CDK4	MYOG	-a|
BMP4	BMPR1A/1B/2	-a>
NUAK1	TP53	-a>
FSTL3	MSTN	-a|
AMPK	mTORC1	-a|
MAPK8	TP53	-a>
SKI	SMAD3	-a|
CDON	ABL1	-a>
ABL1	CRK	-a|
AMPK	HDAC5	-a|
ATM	BRCA1	-a>
MAP2K1	ERK1/2	-a>
CD79B	TP53	-a>
TRAF6	TAB1	-a>
MAP3K11	MAP2K3	-a>
MAP3K7	IKBKG	-a>
SMAD3	LEF1	-a>
ATM	ABL1	-a>
MAPKAPK2	CREB1	-a>
NLK	STAT3	-a>
MAP2K6	MAPK14	-a>
PAK	MAP2K1	-a>
DLK1	SOX9	-t>
GATA3	PPARG	-t|
MAP4K5	GSK3B/Axin/APC	-a|
PTEN	PtsIns(3,4,5)P3	-a|
DUSP1	MAPK14	-a|
WNT11	FZD6	-a>
GSK3B	NFATC2	-a|
PRKAA1	SREBF1	-a|
PRKCZ	MARK2	-a|
CyclinD/CDK4	RASSF1	-a|
FYN	SHC1	-a>
IL4	IL4R	-a>
SOSTDC1	WNT8A	-a|
VAV1	PRKCQ	-a>
DIABLO	XIAP	-a|
IL6	IL6ST	-a>
MAPK14	MKNK1	-a>
PPP5C	ICK	-a|
MAP2K7	MAPK8	-a>
MAPK8IP3	MAP3K1	-a>
Prostaglandin E2	PTGER3	-a>
PPP2CB	TRAF2	-a|
MAPK3	CASP8	-a|
CBP/p300	MEF2C	-a>
PRKACA	BRAF	-a|
SGK1	CDKN1B	-a|
ABL1	ATR	-a>
STK3	MOB1A	-a>
CD40	BCL2L1	-t>
NTRK1	PLCG1	-a>
ESR1	ESR2	-a>
PLCE1	PRKCA	-a>
UBE2N	H2AFX	-a>
HIP1	AR	-t|
MYOD1	MYOG	-t>
PTPRF	PLCG1	-a|
CDKN2A	CyclinD/CDK4	-a|
GSK3B	SMAD3	-a|
PPP2CA	PAK1	-a|
LCK	SHC1	-a>
LCK	PRKCD	-a>
PPP2CA	AKT3	-a|
GSK3B	CREB1	-a>
LYN	CD79A	-a>
LYN	CD79B	-a>
LYN	PTPN6	-a>
LYN	PPP1R8	-a|
LYN	MAP4K1	-a>
ABL1	PRKD1	-a>
ABL1	MAP4K1	-a>
ABL1	CDKN1B	-a|
ABL1	JAK2	-a>
MAP2K7	MAPK10	-a>
MAP2K4	MAPK10	-a>
ABL1	PTPN6	-a>
SRC	MAPK7	-a>
MET	RANBP9	-a>
CSNK1D	TP53	-a>
CREBBP	RELA	-a>
ULK1	ATG13	-a>
CREB1	BCL2	-t>
GSK3B	AXIN1	-a>
BIRC3	MAP3K14	-a|
TRADD	TRAF1	-a>
WNT5A	FZD5	-a>
XIAP	CASP9	-a|
MAP3K4	MAP2K3	-a>
SRC	BTK	-a>
CSNK1D	CDK5	-a>
PTPRA	SRC	-a>
IKK-complex	BAD	-a|
FYN	CDK5	-a>
SRC	CHRNA7	-a|
GSK3B	TP53	-a>
ATM	ATF2	-a>
CAMK2A	PEA15	-a>
MAP2K4	MAPK14	-a>
JNK	ATF2	-a>
TDGF1	ACVR2A	-a|
CXCL1	PRKACA	-a|
KRAS	RAF1	-a>
cAMP	PRKACA	-a>
Prostaglandin E2	AKT1	-a>
RNF111	SKIL	-a|
PHLPP1	AKT2	-a|
PRKCA	GSK3A	-a|
MAPK3	GRK2	-a|
BIRC5	DIABLO	-a|
PRKCI	NUMB	-a|
KAT5	NOTCH1	-a|
GSK3B	MAP3K4	-a|
PRKACA	ITGB4	-a|
GSK3B	MAPK14	-a|
CDK2	HMGA1	-a|
PAK2	JUN	-a>
PIK3CG	PtsIns(3,4,5)P3	-a>
PAK2	NF2	-a|
PAK2	ABL1	-a|
CHEK2	MDM4	-a|
MDM2	CDKN2AIP	-a|
CDK1	BORA	-a|
RELA	TRAF1	-t>
TGFB1	NfKb-p65/p50	-a>
MAPK8IP1	MAPK8	-a|
PLK1	BORA	-a|
PRKCE	TICAM2	-a>
PRKD1	HDAC7	-a|
SRC	CBLC	-a>
PDPK1	PRKCG	-a>
ABL1	NCOA3	-a>
JAK1	PTPN11	-a>
BIRC3	BIRC2	-a>
MAP3K5	DAXX	-a>
LATS2	YAP1	-a|
GSK3B	CAMKK2	-a|
AURKB	HDAC9	-a|
PRKD1	HDAC5	-a|
ITK	PLCG1	-a>
SMAD6	PELI1	-a>
PDGFRB	CRK	-a>
SMURF2	SMAD9	-a|
MAPK3	FGFR1	-a|
AKT3	STK4	-a|
SIK2	CDK5R1	-a|
FZD5	CEBPA	-a|
FZD5	PPARG	-a|
FHL2	AR	-a>
FOXA1	NFIB	-a>
ATM	DAXX	-a|
