#Treatment	Dose	Effect
AK-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000479807154432161|0.000599758943040201|0.00107033903681021|0.67063660951656|1.03027975294545
AK-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000800640512409928|0.00126998150244333|0.00196018884072775|0.653612545208581|1.00618885913328
AK-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000653396280242585|0.00095708750908773|0.00162888931835123|0.681243845651234|1.03877124688256
BI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000567022893549327|0.000829533492414756|0.00143855808178255|0.748622475632454|1.05048866347979
BI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000766530948687053|0.000924037308006311|0.00156456316923796|0.711529728012768|1.0445401733095
BI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000471801041500799|0.000377440833200639|0.00120309265582704|0.846369785861302|1.13985952123989
BI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000306670676975519|0.000471801041500799|0.00147437825469|0.80837800699445|1.1607662048914
CT-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000248093427850038|0.000475512403379239|0.000909675902116805|0.957475235882579|1.02997537155867
CT-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000248093427850038|0.000496186855700076|0.00170564231646901|0.96390499055436|1.08252466074516
CT-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000172603070050195|0.00040612487070634|0.00094424032439224|0.911323903621492|1.1231332533775
CT-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000365512383635706|0.000588881062524193|0.00163465260459302|0.965231903646874|1.07271792724019
PD-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000266931276801931|0.000313354107550093|0.000777582415031713|0.458529905007283|0.635139761734821
PD-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000348171230611215|0.000290142692176012|0.000974879445711401|0.474296258900127|0.618729291065346
PD-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000140955979718603|0.000346968565461177|0.000889106948994266|0.400710743420812|0.61597220998646
PD-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000249383656425221|0.000520452848191765|0.00122523274678478|0.445312468234079|0.595094460836601
PI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000402886972937506|0.000621597043960724|0.00140434887709645|0.973530325878006|1.12704752915175
PI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000494975423894651|0.000690663382178583|0.00184176901914289|0.941684988431388|1.09921955037814
PI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000877951563412247|0.00122913218877715|0.00163884291836953|1.02830954816223|1.1346938656061
PI-PK	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00111207198032218|0.00175590312682449|0.00245826437755429|1.03091999081077|1.12474960089785
JN	10|2|0.4|0.08|0.016	1.04857766385302|1.23417525184085|1.13175181091392|1.13692740561751|1.03389987319521
JN	10|2|0.4|0.08|0.016	1.09902746711511|1.1611454880896|1.22065122151654|1.12611362362379|1.10208057818631
JN	10|2|0.4|0.08|0.016	1.02815860308782|1.20332491875985|1.21499002803308|1.12279605584301|1.00548667382603
JN	10|2|0.4|0.08|0.016	1.08149677131421|1.25821955063388|1.20556198658317|1.06012468445349|1.03875817631553
5Z-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.279458539424719|0.634823076350134|0.547501937925688|0.651253375852756|0.831054259160664
5Z-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.3254335850108|0.590530784742663|0.547860557626048|0.684102940405682|0.899898207177359
5Z-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.277358236828132|0.601155428252952|0.594223413296437|0.6537222840712|0.907589308614692
5Z-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.305807226209671|0.591267602118978|0.565092313643176|0.650921750028768|0.860789889240265
AK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.481118925176604|0.888005103206042|0.971556976612931|0.991612786366249|0.933687197620604
AK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.458716270669428|0.939283923588415|0.928757248573911|0.964742201466384|1.01256638236769
AK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.526506372262817|0.900609213094838|1.03739023253894|0.987225986801366|1.03887640581967
AK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.513561331186639|0.952460147555776|1.01242016241751|0.938589196935652|0.937415591844919
BI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.805786779204602|1.04319668381785|1.00800876596778|1.02096647895987|1.02649172634261
BI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.785499972864781|1.0454812107993|1.00090709159558|0.984786187398404|0.988187134805182
BI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.813447809781264|1.04349724279287|1.00297105725726|0.990503023726576|0.968826108752626
BI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.763616288145596|1.03060785470883|0.950469264596699|0.939564811818234|0.963734318186145
CT-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.948662152046376|1.21460694369491|1.16261917611081|1.10123078530021|1.10525796586761
CT-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.00994028863395|1.29689721404987|1.14340012418107|1.10759651596655|1.04907473495465
CT-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.932087680040769|1.14501253017339|1.07789037690816|1.00498360709063|1.02723296635083
CT-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.844749186453588|1.20455558883683|1.0135114438636|1.00152476420369|1.00251687744555
PD-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.503539649833665|0.567224569198715|0.512742739401195|0.485116204114052|0.581573100963475
PD-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.447100940453305|0.561497818654818|0.517134207406214|0.506411658397891|0.579247867576808
PD-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.530224214196769|0.57850569717402|0.490248153009398|0.53024762623846|0.609175471789221
PD-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.519565882216945|0.601660206406413|0.53665667265137|0.497219088422892|0.615596224222976
PI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.01730640500253|1.11846724028147|1.02304799534142|1.03473798211671|1.00903960336767
PI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.974437677894061|1.12653812035026|1.0820421557903|0.997257098075071|1.01951052262078
PI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.04081672501081|1.17189439477832|0.956215394485433|1.03316271739585|1.01542795776907
PI-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.967417469770296|1.0996666713156|1.09097502126888|1.04190457594734|1.01538332798706
PK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0015006855153503|0.0019862014173754|0.00231723498693797|0.577923922968488|1.04330194951186
PK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00105930742260021|0.00188689134650663|0.00207447703592542|0.565786025417861|1.03735437971206
PK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00133094687165097|0.00175241338100711|0.00212951499464155|0.584529683581245|0.970648462271122
PK-JN	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000976027705877378|0.00143076788702479|0.00227370090573707|0.589531825573867|1.05903442577268
PD-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.291694503104463|0.486852912038649|0.413254490683923|0.505284778520531|0.601466000115602
PD-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.34245203507324|0.405463424601004|0.479298427672533|0.51178539887543|0.556644518495717
PD-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.338300812925941|0.500903331277791|0.486611778400057|0.508961826130031|0.558531678694235
PD-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.389343723688942|0.440034255823996|0.526476776948661|0.495450127592835|0.506639593204869
PI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.676362126874683|1.00846536120397|1.00909194152439|1.01212563457575|1.02123193523248
PI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.714818494040307|0.97216547464112|1.03327272038984|1.04493755735494|0.997181693933789
PI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.679768963334624|1.03267205188414|1.06595063447869|1.04732921667682|1.08136365017846
PI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.68493306358794|1.05588143183533|1.07810239136956|1.06430150522687|1.10209405058123
PK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000942440720335026|0.0014941133371165|0.00168949738889328|0.746665900454699|1.12647525733947
PK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00120678384920948|0.00150560651663279|0.00220669046712592|0.756630487095314|1.08832939452494
PK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000949176673983237|0.00124296945402567|0.0021921461280089|0.834885632685577|1.16310866660452
PK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00136726639942823|0.00162716001254269|0.00237294168495809|0.789635894697888|1.16844778539567
JN-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.569054325602618|1.12568919776649|1.07698832641576|1.13480927685787|1.08691569923044
JN-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.502657341839167|1.14855666997189|1.14683093338949|1.0952869841437|1.08327702752111
JN-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.562694417400803|1.12498515897704|1.04246907130815|1.06741386270273|1.05206824495999
JN-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.506500368057369|1.14815496402536|1.06304466554271|1.1106546672049|1.05985087740128
D1-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.704031322100259|1.00138432496679|1.04771866042089|1.08251975110117|0.979956652450535
D1-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.758638047961966|0.966163741872334|1.06727260015381|1.10301894707404|1.05350765573656
D1-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.766884646718189|1.01772757631137|1.0407086920463|1.07756420136366|1.08214985578088
D1-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.74678057408753|1.00580839773653|1.00668912521743|1.05926855582711|0.997482587283763
60-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.738009506833036|1.11520499108734|1.01642899584076|1.09198455139632|1.05052881758764
60-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.81232917409388|1.07074272133096|1.11980392156863|1.09995246583482|1.12061200237671
60-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.674903483815866|1.06827401940134|1.01948790157369|1.0376658375989|1.06589646078471
60-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.753870746218701|1.06253787070005|1.06509432329026|0.992434516149509|1.1066612036679
RU	10|2|0.4|0.08|0.016	0.874346879876977|1.01608083567115|0.964393107406755|0.93397622622589|0.914748584878396
RU	10|2|0.4|0.08|0.016	0.764777283853701|0.978856853274977|0.89805882012934|0.87255100957215|0.923136482110524
RU	10|2|0.4|0.08|0.016	0.856274289213315|1.01727088529354|0.970005935558036|0.927784043891358|1.03870821461014
RU	10|2|0.4|0.08|0.016	0.936131373684537|0.926189675017366|0.919581131568648|1.05520068973784|1.0340290885669
5Z-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.349887672423808|0.500136411757258|0.533950863049123|0.699117435511179|0.946830743685572
5Z-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.301395577126163|0.514740954725656|0.545406839907423|0.680972713732422|0.903581037068753
5Z-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.366043265857342|0.495246199933136|0.547288913437893|0.737969483180335|0.897142170005669
5Z-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.282730524616029|0.506462393113828|0.552273300888125|0.731742963120554|0.952218858480132
AK-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.624786478274299|0.882360124413668|0.992097002435117|1.02350211546335|1.0076127947821
AK-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.528220783978508|0.951997299102814|0.991522343459303|0.958634610273466|0.945245056136999
AK-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.613795265981338|0.884960352099347|1.06064843456472|0.989460184015978|0.842705040523629
AK-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.549686291459387|0.918983815972722|0.955826560562274|0.982426106878423|0.934848626095014
BI-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.994071071097422|1.00144201378834|0.970466504622927|0.934898781161976|0.851689028117806
BI-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.855936095096861|0.966494385506153|0.9404737878163|0.921092888502792|0.90430351904014
BI-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.916617196590127|0.992163939876048|0.943087645145205|1.02400683874338|0.980196138959466
BI-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.89072851613516|1.05247192078456|0.938065442974853|1.0079725975352|0.915002493291858
CT-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.04528001118646|1.11628050059428|0.961801020764875|0.98770887226456|1.01608333915962
CT-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.987306159546948|1.05893868419213|0.978015800880934|0.954266937006222|0.963579668600993
CT-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.12733704706754|1.13179939963743|0.950122934877542|0.90697315983002|0.94594828661808
CT-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.01654740148696|1.08081115000991|1.09235455152623|0.962077342551614|0.986085973680927
PD-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.497005347593583|0.484515745692216|0.445674390968509|0.477474747474747|0.560516934046346
PD-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.474046345811052|0.480950683303625|0.474242424242424|0.480724896019014|0.58574569221628
PD-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.481986531015021|0.498635212104774|0.45151684777277|0.481120915013821|0.546659587851368
PD-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.467086394247693|0.468488692169638|0.468979207903651|0.454275277429928|0.544864877342213
D1	10|2|0.4|0.08|0.016	1.11814701099803|1.03771124583742|1.0957197554146|1.17520481689863|1.05119253567736
D1	10|2|0.4|0.08|0.016	0.998025861218044|1.08502823537968|1.16137545522082|1.17179682994872|0.950729652084015
D1	10|2|0.4|0.08|0.016	1.03150100198152|1.04213061050416|1.05576803410852|1.06902636327473|1.04822605002301
D1	10|2|0.4|0.08|0.016	1.12132643148679|1.04591157871634|1.04618093529082|1.0513785195614|0.982737485830722
5Z-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.258494773519164|0.476130081300813|0.478555168408827|0.623270615563298|0.502857142857143
5Z-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.280664343786295|0.460515679442509|0.502703832752613|0.600227642276423|0.511377468060395
5Z-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.247923025181116|0.415535984295239|0.515933639773158|0.599529707762956|0.510870331633253
5Z-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.266448196784061|0.434531224293135|0.495496856697411|0.581537280340956|0.482406571108477
AK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.438985212111984|0.966268897220689|1.09772186590031|1.1111254908678|1.08762220149846
AK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.483885579430181|0.971242601297984|1.12454434146001|1.11860634781671|1.1120288779349
AK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.437235623713488|0.927102106303987|1.10051678140333|1.10216351684981|1.07768636157286
AK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.425320423126434|0.983429413630343|1.05041323855898|1.09476564491956|1.06906463187876
BI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.877646073736819|1.00715911767015|1.04661799722637|0.982965695894497|1.07783970484339
BI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.872151136928592|1.03403197529895|1.01824842347646|1.0605280372609|1.06039720543214
BI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.868861879576892|0.98654902359642|0.989381611065907|1.02664259560618|1.112922091131
BI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.919222945484133|0.97213181448332|1.00349877949552|1.03233828315704|1.09008848657445
CT-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.960439789847257|1.06641359394065|1.02230023431623|1.07461526186908|1.03614564799295
CT-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.978705177872773|1.05118123934449|1.05443503153611|1.07630934541428|1.01810581783323
CT-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.956642329911116|1.10043621416183|1.03892138786355|1.08098463587846|1.03173096439914
CT-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.966438613400489|1.10189471790714|1.03615023074745|1.02535730303211|1.02772494077867
PD-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.270906001358924|0.380489284439121|0.381081574871601|0.438189836248413|0.529173289134456
PD-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.34509037802698|0.347430880542423|0.384783390074598|0.458953437135416|0.534943344315385
PD-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.32703103579748|0.370407288816858|0.372071009311815|0.4219778433545|0.546460470503024
PD-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.318731556546776|0.345566220736985|0.383664463910293|0.44839657742097|0.526863946627082
PI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.898846167832967|0.958070331291658|0.948464587586823|0.977562354212449|1.00565227103886
PI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.854968335852958|1.06539074960128|0.986991464447319|1.02715479845602|1.06078269407603
PI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.771167872743983|0.962830039742565|0.950115411810039|1.04698401692956|0.852598355677874
PI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.862803976999941|0.909238057589932|0.879992916919708|0.937251141336133|0.872186564344422
PK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00122183507549361|0.00193728222996516|0.00250406504065041|0.774155632984901|0.950819976771196
PK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000859465737514518|0.00169570267131243|0.00182578397212544|0.889491289198606|1.07893612078978
PK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00124903887801389|0.00156241780798154|0.00225185145391035|0.815197087366688|1.01229900379077
PK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00079240100863247|0.0015713714916949|0.0021712683004901|0.84486511835091|1.07329149724618
JN-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.863739540313013|1.12496558374411|1.04394495936661|1.01224520868622|0.906437267254122
JN-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.833643555437134|1.14734725209194|1.088241376904|1.05574481852959|1.04190472565327
JN-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.902809027194766|1.1034819002133|1.05163709632283|1.16092858964074|0.988981548851701
JN-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.809099332723892|1.07149742231177|1.03295585281369|1.03196084650162|0.985508976822572
60	10|2|0.4|0.08|0.016	1.11570243608865|1.03266085773347|0.993447942015333|1.01309888269618|1.00822670539289
60	10|2|0.4|0.08|0.016	0.997754925818353|1.05666064840254|1.04021247088992|1.02652746160086|1.09774184263548
60	10|2|0.4|0.08|0.016	1.02156224572823|1.03016680227828|1.01299328722539|1.04469589096827|1.03421480878763
60	10|2|0.4|0.08|0.016	1.00756712774614|1.03128051261188|0.99686737184703|1.03698637103336|1.00883340113914
5Z-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.281193872984526|0.440797658997299|0.499409110378181|0.631202091449317|0.854571566031465
5Z-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.236298259485128|0.442333372126087|0.485021398002853|0.619905001745674|0.897053230456551
5Z-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.255048549943422|0.431085090323922|0.477110606846946|0.61389881144099|0.859437916964951
5Z-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.211789328857347|0.436398905636023|0.464086168401273|0.608259263625767|0.868349374848832
AK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.54836540976109|0.800031525135922|0.938020866296406|0.940657514028088|0.985394547823273
AK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.486709886354273|0.783714879028262|0.836380962161478|1.00187837268204|1.02470066047548
AK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.467275980393914|0.809409582408546|0.93916543859712|0.925296320333127|0.971545837770519
AK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.462452147119744|0.747464678807524|0.863552210584944|0.953942910004912|0.910447136835035
BI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.926607533843145|0.962191609236252|0.993689903099378|0.934953065703045|1.02126147262104
BI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.934585245954604|0.986611858210457|0.906064303838994|1.01487433239473|0.982729868703261
BI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.965884666033107|0.99593946105574|1.00340603556833|1.10519440059272|1.05619042383021
BI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.990300259968741|1.04448790346861|1.01829729637745|1.04955114158479|1.07626535137668
CT-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.09403672836296|1.11938300691427|1.04620212809254|1.08005444588649|1.03518181037095
CT-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.0054084119799|1.09733784938748|1.08933828350751|1.06584605923025|1.04762658442504
CT-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.0718619836161|1.14440739954007|1.10645381752357|1.10110180370716|1.07246229577842
CT-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.13993738282368|1.12582081143733|1.06210921987126|1.09647940005726|1.0768168678482
PD-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.40036240013681|0.386099262222211|0.412592798328205|0.481764165806553|0.558911247139186
PD-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.409046419479371|0.394002204964688|0.406169534859182|0.497890244183466|0.52626612638159
PD-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.380350538518143|0.392239031336309|0.404113189155095|0.442865470809163|0.610374716883762
PD-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.38463670333241|0.385429906631371|0.432974321237779|0.47483729775705|0.57030839361997
PI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.09207948431952|1.15119124161722|1.03711600916058|1.10027499422095|1.06571945031472
PI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.08310080300334|1.05285017551882|1.12713524738743|1.10946588972694|1.05102109131147
PI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.08939696295874|1.06159352807394|1.05544089045999|1.10002977491432|1.02920855743708
PI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.11423050851753|1.05808642327258|1.10332402075375|1.11249216032841|1.02580281404616
PK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00142015510756565|0.00140043073107169|0.00219926797907737|0.948698129512722|1.04862675192528
PK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00143987948405962|0.00186395357867992|0.0022978898615472|0.975237278085355|1.07987509538585
PK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00122128392561363|0.00153678227306382|0.00213724686982386|0.975851654712502|1.09772052443967
PK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00142483124654924|0.00205582794144961|0.00231026209261912|0.929722743105471|1.00239931404553
JN-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.95698460062808|1.23045713399082|1.1829805459346|1.16115034295628|0.987016517554309
JN-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.989432407028648|1.23432973813759|1.19183880734051|1.13836609445307|1.05602581052194
JN-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.970530227536954|1.23897608370703|1.17873899684438|1.08666542102641|1.0880460056469
JN-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.01400826274705|1.18510733266899|1.13541147649892|1.05392584288324|1.139766027238
D1-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.794933034438367|0.935037564834444|0.855837026028218|0.961431117053664|1.04289325025909
D1-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.737418949178743|0.92309336408439|0.867522758846935|0.936265287508295|0.958906084185988
D1-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.811212428233705|0.916372794650875|0.936295877414136|0.95653835782485|1.05918019525145
D1-60	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.768229882529734|1.01357440001676|0.934939746419212|0.989211166351196|1.01703541386866
SB	10|2|0.4|0.08|0.016	0.637148012318156|0.893740079679113|0.941950012887938|0.98370693280636|1.0226963375645
SB	10|2|0.4|0.08|0.016	0.645749015316297|0.892044298330899|0.923459213067013|0.940878279075867|0.9690463377906
SB	10|2|0.4|0.08|0.016	0.672746751387645|0.898025434764539|0.959723671693896|1.00488099965828|1.03327576493623
SB	10|2|0.4|0.08|0.016	0.648424873241778|0.891015635822936|0.96027780599758|0.917641789114955|1.05086491129233
5Z-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0521186702777309|0.441012343193415|0.506583966340935|0.573853582097336|0.830444522336486
5Z-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0603806171717993|0.415532751245296|0.485140745394498|0.544866422560015|0.820741707428596
5Z-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0571918691883523|0.424516671604278|0.500888769961487|0.609380823593498|0.785061019314023
5Z-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0476877646001969|0.429175546402393|0.478320702606103|0.557650589168474|0.845105553378759
