#Treatment	Dose	Effect
CT-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.897463351495132|1.11238083174838|1.01895015170017|0.997773480870737|0.933135156638095
CT-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.838073675023205|1.06632256225842|1.14313648265393|0.973446038082383|1.01393108280078
PD-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.907061591443802|0.893543828542635|0.853126929823564|0.87173658547674|0.903189631330295
PD-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.869023940230878|0.896445904322426|0.866765928266445|0.8247881219478|0.906379641521658
PD-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.972700771858633|0.986292328470767|0.930516426186562|0.920070157855174|0.933498746162606
PD-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.960722601463048|0.995785232219649|0.957618055258478|0.905305229449187|0.939007074861528
D1	10|2|0.4|0.08|0.02	0.65600387955421|0.941857576056924|1.0754028479999|1.13709853648607|1.00593607716002
D1	10|2|0.4|0.08|0.02	0.684831122646|0.977641674075538|1.01990366971104|1.02597445361448|1.02221463873148
D1	10|2|0.4|0.08|0.02	0.710079591790831|1.07572627107479|1.12105214113806|1.17064518513044|1.15643626712252
D1	10|2|0.4|0.08|0.02	0.781406946367922|1.00416756369432|1.08741601411252|1.17104362606961|1.07561702113986
5Z-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.2713157687173|0.867926512559996|0.93413999304738|1.02766149504699|0.910208958363155
5Z-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.337038476032449|0.817575522103781|0.94980383679455|1.03092747365746|0.914684342290917
5Z-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.276810183283344|0.736335346054934|0.91512242336933|0.984626033325267|0.90503255431816
5Z-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.308503514290698|0.796621328846446|0.884543311030202|0.96166074855236|0.926602252072278
AK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.525370326828121|0.901532883808773|1.05602572756991|1.1076507664419|1.09022397851991
AK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.515340215256024|0.945281888306546|1.0621178219549|1.08467798821325|1.0973840097692
AK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.42050342678421|0.889171815585984|1.00658702500688|0.951764148776594|0.968964705682195
AK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.487644011421669|0.893623657712887|1.00139226400274|0.995159685025081|0.986567913276981
BI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.637484068461034|1.00825740458665|1.08719603278093|1.12635121537805|1.11541551253336
BI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.669361871307523|0.976798443740194|1.13590604850387|1.06163358196623|1.00975607361803
BI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.648742343408787|1.01021637644656|1.06959916616937|1.05875676633718|1.09012622907903
BI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.637073917914513|0.982567281253608|1.04695825806147|1.07904317610119|1.05782667444995
CT-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.503000603844205|1.09180212689147|1.13963047324873|1.08352638540154|0.990848441580097
CT-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.516799981868485|1.05655575683696|1.09053939638244|1.06635325047879|1.03784791868016
CT-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.512087881889818|1.15475511648198|1.20121737577202|1.12307037009048|1.0174087483426
CT-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.529819523354791|1.1380265047163|1.14494466161488|1.0951779003703|0.941556344849855
PD-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.721758499205765|0.981224098609423|1.00086789070612|1.00925217638237|0.931607017668409
PD-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.750766281824878|0.979179497191335|0.978015210272702|1.00896820396319|0.990034342914444
PD-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.738456391823615|0.99586380933161|0.993951162042315|0.971755726578707|0.990714933739135
PD-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.761917228915882|0.95902171363743|0.928542988202312|0.928172094621498|1.00283079071239
PI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.322434061049096|0.430085703423647|0.758446861183204|0.731343864407186|0.896069257227017
PI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.314938379148594|0.47857414408832|0.774731409721037|0.689704513274601|0.84783226915006
PI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.412527754303323|0.51389884098672|0.821945098694463|0.843255262472969|0.989708013482727
PI-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.352311760755495|0.547187938807184|0.801611757863585|0.780777152625372|1.00650679759522
PK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00106918441094074|0.00181702924482278|0.0119479897288186|0.928157234376324|1.07829876985367
PK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000636836616352679|0.00154827250764642|0.0109664433843484|0.917173263378681|0.994750479818414
PK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00105231763110358|0.0015925448641835|0.0163024822315887|0.905966697242027|1.00589748062779
PK-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000827222950653619|0.00137870491775603|0.0180863575741546|0.850666561622482|0.973258751962544
JN-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.468059737718347|0.855229325789007|0.956750073951594|1.0134599485752|1.04997004012348
JN-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.445196180305363|0.800084949523297|0.945020971913564|0.990693476331698|1.02831397950593
JN-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.421802117035243|0.798189773239608|0.964172595367249|0.947011736416919|1.0099216532497
JN-D1	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.398856698888174|0.824061497803852|0.894667146822888|1.00069471421726|0.970257724796761
60	10|2|0.4|0.08|0.02	1.03781848762044|1.03164056811991|1.01909494133758|1.14282348591071|1.09851131118815
60	10|2|0.4|0.08|0.02	0.994435618585459|1.02205955736908|1.10827556531399|1.00262921521116|1.03827659605798
60	10|2|0.4|0.08|0.02	1.04632085243247|1.06666579944812|0.93878792116333|0.952498646326056|0.989448660391256
60	10|2|0.4|0.08|0.02	0.968004513872516|1.01396926469082|1.03436624481905|0.975354191023312|0.994528393006099
5Z-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.327027775214543|0.869283109036779|0.856565146371511|0.965380138544201|0.96400084829588
5Z-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.243817072440259|0.854926834480314|0.912345457165105|0.86340979328454|0.930237377146844
5Z-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.313220068838066|0.889117127762625|0.858737693993501|0.891947595133245|0.967628246965148
5Z-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.274012599701839|0.887969826668224|0.949271429454723|0.894276547654216|0.925521609793967
AK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.786490012157569|1.08962347032045|1.02227231180172|0.996026160959117|0.965506225207877
AK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.71954351433617|1.06253960084127|1.03367380443174|1.01852387586856|1.00362952248263
AK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.78587986320572|1.06554089556255|1.00914325400938|0.976788243400731|0.982177108957262
AK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.776432985529696|1.10739369080929|1.07900215081915|0.986467838617658|1.02429898386067
BI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.06682936163138|1.07506657841824|1.09864898352243|1.11952747359605|1.06412544660081
BI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.08319087067946|1.04979657901423|1.15300332186313|1.03093818323259|1.07890601228995
BI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.01141440706146|1.06632810374535|1.02715758290257|1.01602732686436|0.922608143647411
BI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.05100813155588|1.07067500982437|1.05711435567244|0.990502100903842|0.955515250445875
CT-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.03953523398419|1.08776655246384|1.08787183547774|1.07207938339248|0.999387311349655
CT-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.03397278141638|1.08907674108129|1.09413032574857|1.07774711897419|1.10534881578543
CT-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.928476507950809|1.03916280012613|1.03115005180414|1.05441686562458|1.02068786882292
CT-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.978709626559755|1.02545722780305|1.06073471778008|1.05463647011127|1.02083990269832
PD-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.913818794697224|0.87842946920451|0.862631825829354|0.936742838455927|0.902868760885295
PD-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.934398939326455|0.93003668261327|0.889196015963374|0.924946396625022|0.937180839808404
PD-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.84738326363319|0.879316512397335|0.876575436338221|0.818593345276456|0.861427686879469
PD-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.883080463799264|0.850687495779921|0.854658320846688|0.876035266213364|0.886160582809086
PI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.594501905454825|0.709489453491838|0.914836265500851|1.05699056727746|1.05329183747384
PI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.583399305767006|0.742431866768804|0.842098852880939|1.01886223994308|1.00369552466514
PI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.602371912298828|0.686390345011188|0.89875319308076|1.02943655990315|1.073673801842
PI-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.610555073116003|0.69133447005952|0.874038906460957|1.00593928867986|1.06427996425017
PK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000934947798747903|0.00168046172977564|0.00623909609491248|0.927730979464758|1.05003803954279
PK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00133825861389406|0.00179045558845187|0.00669129306947029|0.952497929976687|1.06820535853415
PK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000943284253399884|0.00160545730545543|0.00617819951398997|0.985076118666408|1.02646818133547
PK-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00129311152618395|0.00179286477301832|0.00785237289088513|0.959751122883077|1.04968171965092
JN-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.846039041677979|1.00340743144572|1.10961776041307|1.04498419986409|1.06969892186363
JN-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.751003674113963|1.07053431288285|1.07232719053181|1.05881956035941|1.04069157524222
JN-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.696451827581046|0.941961286296088|1.06554072772083|1.04743527283959|1.01401373670988
JN-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.731350840155517|1.02636849663588|1.04468410980452|0.988641899830918|1.00256966269595
D1-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.544911024884174|0.930228327117256|0.991753372836005|0.972117052544409|0.9984723821115
D1-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.440543668855102|0.93280677045267|0.998190070797404|0.994024410518292|1.02554917392573
D1-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.450597019437139|0.89509990629062|0.951549227653336|0.92301925576615|0.992321876605907
D1-60	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.469115202079744|0.941845772497808|0.977957135515855|0.935503763489616|1.02325806354101
SB	10|2|0.4|0.08|0.02	0.933386559745917|0.9765876897836|0.934357503096344|1.02714108362542|1.03963466794176
SB	10|2|0.4|0.08|0.02	0.902866183827067|1.00859372600973|0.970492973089954|0.97666957657219|1.02717617796339
SB	10|2|0.4|0.08|0.02	0.875388531014911|0.957002567683229|0.937987071489707|0.985207667012028|1.01434749313032
SB	10|2|0.4|0.08|0.02	0.831844902923555|0.921905266002973|0.975195954772737|0.908610748231902|1.04732758232353
5Z-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.384565187474937|0.784643909339639|0.87629865181408|0.909557159916365|0.953440160284819
5Z-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.286707398819468|0.850947843805166|0.861436200515835|0.94099855429959|0.938388302996314
5Z-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.338129258688335|0.735665738129546|0.871426580680011|0.891125550765217|0.929075375281758
5Z-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.241381341432054|0.750284810444821|0.813191644027888|0.929109854225897|0.997964305673079
AK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.713271516895888|0.982695457357235|1.02504815720563|0.995464729053619|1.04104820848785
AK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.712995874986779|0.989221119298459|1.04321488209898|0.982291609909006|1.13197157683198
AK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.666328606834302|0.96177811020328|1.0879040079106|0.989813834676065|0.986080386402388
AK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.657752451462003|0.964795294207134|0.977497892408233|1.00747323516921|1.03052680286252
BI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.878099306122075|0.980045280805155|0.968300381006505|0.970659138198117|1.01465668166861
BI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.751661365573756|0.931427995270264|0.951171892902646|0.979507533051627|0.985080555224556
BI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.803097220747256|0.966310384247778|0.996414270453963|1.00787111363764|0.997338813960607
BI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.665740040854828|0.952373515576684|0.914136145278269|0.982839722886825|0.971620262495393
CT-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.758785662762285|1.02165108608865|0.980716926146614|1.00293190117324|0.996724303291923
CT-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.698419022496116|0.97045446877967|0.911064593397519|0.982490525541277|0.989250766712238
CT-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.690382710978223|0.8513766959933|0.894904935217116|0.980948832825451|0.966454279427733
CT-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.782616725415461|0.857006390722467|0.890880085591739|0.954182309130104|0.977210562682893
PI-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.499331165545318|0.635862062639595|0.829299688284925|0.93495565818661|1.06408733525652
PI-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.560866992905004|0.579199936403398|0.740435667298046|1.00406804224893|0.991721740406621
PI-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.614259457066697|0.646285015926172|0.906935342629214|1.00023416123765|1.03424207139672
PI-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.581181776481872|0.613688488569403|0.937132519222071|1.00779147460634|0.958360999643947
PK-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000799388702756716|0.00171633456768354|0.00405572209486863|0.95497560688885|1.02756715452889
PK-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000952213013577852|0.00115206018926703|0.00832304708164345|0.950567213307471|1.02858402398166
PK-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00109526525955505|0.00164289788933257|0.0086936679977182|0.927313177410154|1.04249857387336
PK-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0014717626925271|0.0019623502567028|0.0046092413006275|0.932093553907587|1.00408442669709
JN-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.588608453616787|0.987728160109451|0.993406367418286|0.991458410987388|0.940531632156134
JN-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.596754453236907|0.942965149574206|0.965146717964757|1.0316685732076|0.948603369507627
JN-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.586444843557992|0.881723588822559|1.00727275371382|0.985738073251071|0.954145731383656
JN-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.630945196216016|0.917527467333687|0.973324510823329|1.0130665251187|1.00128120296378
D1-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.70664247267327|1.03198203772784|1.11155863212862|1.05924688963071|1.06231989109489
D1-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.754280424241353|0.997638996260003|1.10772702360843|1.0884661190338|1.11098646239993
D1-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.70188921326471|1.05727557960242|1.04238070504794|0.985940397706828|1.03436990675235
D1-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.710479654689004|1.03466298473878|1.09002867279634|1.07908058179237|1.08622517181697
60-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.907904305333611|1.03495989562828|1.04907169380177|1.03143349004532|1.03432378393818
60-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.89150126990744|0.980241938596694|1.0587554135112|1.02711657673097|1.05063418173958
60-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.905690955166912|1.01953508744486|0.993917967650095|1.00490567218346|1.02679347996121
60-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.915596158057754|1.03128617463943|1.02225698463849|0.993842880830961|0.998673466195288
SB-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.847394104273878|0.995354824799211|1.02670737932849|0.986267403553163|0.993927979174395
SB-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.880858390327889|0.979310738440172|1.0321928080639|0.974763857049093|0.98164442372876
SB-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.806657420249653|0.976185278500439|1.02077817626735|0.981877569778989|1.04020550025031
SB-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.855150226920204|1.00744363925843|0.994155060771939|1.04589779152886|1.02123119598848
D4	10|2|0.4|0.08|0.02	0.876422324241771|1.04870184965213|1.01916612013337|0.986419985232135|0.960596095841302
D4	10|2|0.4|0.08|0.02	0.85118548040659|1.05637013222284|1.00192165693608|0.983282960544118|0.986817463993775
D4	10|2|0.4|0.08|0.02	0.957116416627372|1.06158440550311|1.03861094270748|0.912253689643337|1.0781296611719
D4	10|2|0.4|0.08|0.02	0.858146405304233|0.954973680918425|0.949231919063612|0.979640803076815|0.957129247380121
5Z-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.326356315758538|0.805395873743608|0.870228648680421|0.921219067771704|0.974860400869923
5Z-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.290372068418268|0.764815141362488|0.851366602010228|0.925768529947687|0.981308411214953
5Z-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.300872789503708|0.739315459212778|0.861306332002282|0.890393610952653|0.968573873359954
5Z-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.293177410154022|0.76|0.819218482601255|0.90593268682259|0.940667427267541
AK-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.558355147874742|0.832017320246037|0.909798477909117|0.957714778619893|0.883521059779698
AK-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.563702031215859|0.823539996658198|0.92236022627142|0.826327687972797|0.915710896988237
AK-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.544480720149498|0.842941386055102|0.946013510074385|0.959270543238782|0.985877682200586
AK-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.531729769427094|0.852074138169232|0.896027689108321|0.906038814196485|0.995766649457925
BI-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.981309657935721|0.976989455040478|0.928496463316045|0.975607247268934|1.09411066984039
BI-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.877104049708049|0.987822106645366|0.998680473743678|0.971794925368816|1.0541037909459
BI-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.945619379619031|1.00325805028241|0.939536383189698|1.06774172013983|1.08524824519556
BI-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.819393947288296|0.988285021598219|0.947644874147428|1.00045752730103|1.08933831131721
CT-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.865791241112578|0.976233817364923|0.987177408771239|1.04116661648795|1.01044180427214
CT-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.70353952924647|0.979358793240541|1.00038753406363|0.976462323506025|0.99988111504821
CT-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.824791164784282|0.978012076463411|1.00540625097769|0.99573882301411|1.00887901636267
CT-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.654375371523324|0.925714106936145|0.954797734880956|0.955379657729249|1.0011450739918
PD-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.779292347985453|0.841052568163586|0.834076878442265|0.869240696173834|0.900060561669853
PD-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.617469029523021|0.795837415697204|0.81312444313386|0.86067328088883|0.911373862090614
PD-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.788989651125574|0.784164006270056|0.852458370606242|0.888095922001822|0.927528334249768
PD-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.758722681351509|0.715915600456302|0.846818603353331|0.821370712931579|0.913340281824225
PI-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.493031322543828|0.637232435267438|0.880297282558489|1.05981112902409|1.09741844546492
PI-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.607110822384399|0.638936982415153|0.867125781871605|0.964702166145667|1.05051955908252
PI-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.52740602099761|0.694050882493732|0.856305978362088|0.933776414398801|0.992419496593006
PI-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.58642466518802|0.636417507961453|0.80490323891438|1.00691865234811|0.988042044473313
PK-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000915185347463875|0.0015133457052834|0.0440784367677209|1.03229916392136|1.04752832663145
PK-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00123819194068642|0.00158512494822174|0.0172329999087805|1.02590482969627|1.09443008028807
PK-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00104015964439183|0.00172976824840851|0.0169931053506444|0.989209062031731|1.01859213530121
PK-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0013160030859985|0.00189067692267907|0.0211365037131113|0.972779137041033|1.04531446870685
JN-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.723548911155143|1.14011775864174|1.11125092732583|1.16895954824755|1.07788910904726
JN-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.740207908798092|1.0856645600328|1.16661188792583|1.15779094554367|1.08128226076559
JN-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.620673523176104|1.02940611185854|1.04433488729668|1.04017509278338|1.00385734527039
JN-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.684727207171772|0.994041898904478|1.08305434997996|1.11865694657376|0.977724538764905
D1-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.672366704644903|1.01360281369198|1.08511418239461|1.16745760472912|1.09833060880765
D1-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.667538514885818|0.976139759911494|1.1246181535972|1.08006142566999|0.985974472019947
D1-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.685847592140209|1.05939195406915|1.07011334289062|1.16472698000828|1.086485287775
D1-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.687935992959505|1.00980815000166|1.09939286206951|1.14397567955969|1.11847483878628
60-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.14649978207854|1.16716738697196|1.10161128799902|1.10253620656958|1.04952972215845
60-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.18861352044636|1.16358748631753|1.10537750318565|1.06445484700583|1.06085498408009
60-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.13302561790287|1.14341991290625|1.10168000420382|1.11237941549889|0.988373374196315
60-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.09405209691171|1.1510546005604|1.03734792919268|1.07354150174849|0.932401485577322
SB-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.09264923395603|1.11463121468975|1.09551735246336|1.06993983186175|1.02005258217263
SB-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.09774118347991|1.10775188696565|1.12581964799734|1.10532022127465|1.03122023201277
SB-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.04021378666409|1.14051750968587|1.11753615878024|1.04105805796137|1.05594012828631
SB-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.14757933824871|1.14331505271329|1.07325484472205|1.09162847770015|1.12002604362307
RU-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.709014134033429|0.798157181894849|0.927339207862373|0.927708725076213|1.01205996906783
RU-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.65014765788666|0.852029215699714|0.833934792131667|0.995687972512687|0.922094447407867
RU-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.723646399145442|0.84267492492608|0.917467172957074|0.928740189597241|0.966056275810267
RU-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.657849168761246|0.886246273239823|0.881942702168563|0.896688128085111|0.944994020252642
F4	10|2|0.4|0.08|0.02	0.937628324089263|0.949687236902905|1.02692170230456|1.0069132383355|1.03109686160214
F4	10|2|0.4|0.08|0.02	0.900823517272628|0.999149116891002|0.976442949708172|1.01733319176872|1.04491436586777
F4	10|2|0.4|0.08|0.02	0.870826251675533|0.931661224026538|0.956038888178528|0.998340629296585|0.981749795631617
F4	10|2|0.4|0.08|0.02	0.854637689696242|0.903553926674492|1.00888589419967|0.975278968230594|0.943947750654769
5Z-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.241220532950195|0.882332134461462|0.884955253594268|0.958753173254202|1.00570011926114
5Z-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.286132840011644|0.752447044608676|0.910522839604717|0.97998854341763|0.974504408906084
